fid,gbifID,occurrenceID,order,family,genus,species
2589,3280056125,URN:catalog:CLO:EBIRD:OBS1004885089,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
2590,4731903524,URN:catalog:CLO:EBIRD:OBS1846539959,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2591,5305748605,URN:catalog:CLO:EBIRD:OBS1980584562,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2592,3606419245,URN:catalog:CLO:EBIRD:OBS1111341788,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2593,3649969946,URN:catalog:CLO:EBIRD:OBS1117792187,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
2594,3229327109,URN:catalog:CLO:EBIRD:OBS922352528,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2595,3512739285,URN:catalog:CLO:EBIRD:OBS1121865322,Passeriformes,Laniidae,Lanius,Lanius cristatus
2596,3574537258,URN:catalog:CLO:EBIRD:OBS1237382193,Passeriformes,Estrildidae,Lonchura,Lonchura atricapilla
2597,4798252513,URN:catalog:CLO:EBIRD:OBS1837252364,Columbiformes,Columbidae,Geopelia,Geopelia striata
2599,4275527908,URN:catalog:CLO:EBIRD:OBS1589113764,Passeriformes,Sturnidae,Gracula,Gracula religiosa
2600,4775034118,URN:catalog:CLO:EBIRD:OBS1630537589,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2601,4324640020,URN:catalog:CLO:EBIRD:OBS1315915683,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2602,4187878318,URN:catalog:CLO:EBIRD:OBS1320624413,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2603,3594053364,URN:catalog:CLO:EBIRD:OBS1099637913,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2604,3656034515,URN:catalog:CLO:EBIRD:OBS1212607151,Columbiformes,Columbidae,Geopelia,Geopelia striata
2605,4756434376,URN:catalog:CLO:EBIRD:OBS1902983499,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2606,4612032460,URN:catalog:CLO:EBIRD:OBS1835246919,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2608,3678108595,URN:catalog:CLO:EBIRD:OBS1117992343,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2610,3231226592,URN:catalog:CLO:EBIRD:OBS915640000,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2611,3654515441,URN:catalog:CLO:EBIRD:OBS1234561847,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2612,5377425643,URN:catalog:CLO:EBIRD:OBS1956750316,Passeriformes,Passeridae,Passer,Passer montanus
2613,5448838045,URN:catalog:CLO:EBIRD:OBS2019954485,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2614,3589627135,URN:catalog:CLO:EBIRD:OBS1084314132,Passeriformes,Muscicapidae,Copsychus,Copsychus mindanensis
2615,4336515749,URN:catalog:CLO:EBIRD:OBS1591407546,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
2616,4681016832,URN:catalog:CLO:EBIRD:OBS1639025169,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2617,3291331200,URN:catalog:CLO:EBIRD:OBS1004885094,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2618,3288744969,URN:catalog:CLO:EBIRD:OBS1011598504,Passeriformes,Passeridae,Passer,Passer montanus
2619,3559565638,URN:catalog:CLO:EBIRD:OBS1241356544,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2621,3204166430,URN:catalog:CLO:EBIRD:OBS1008206973,Gruiformes,Rallidae,Gallirallus,Gallirallus torquatus
2622,3278229649,URN:catalog:CLO:EBIRD:OBS996913148,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2623,4273373436,URN:catalog:CLO:EBIRD:OBS1591411422,Passeriformes,Passeridae,Passer,Passer montanus
2626,5378084369,URN:catalog:CLO:EBIRD:OBS2414893827,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2627,4750735184,URN:catalog:CLO:EBIRD:OBS1882512219,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2628,3513190951,URN:catalog:CLO:EBIRD:OBS1121887078,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2629,4313866751,URN:catalog:CLO:EBIRD:OBS1491012662,Strigiformes,Strigidae,Otus,Otus megalotis
2631,3156505841,URN:catalog:CLO:EBIRD:OBS934973642,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
2632,3580632333,URN:catalog:CLO:EBIRD:OBS1274963901,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2633,3673864282,URN:catalog:CLO:EBIRD:OBS1111246212,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
2634,3281050829,URN:catalog:CLO:EBIRD:OBS1027283642,Passeriformes,Artamidae,Artamus,Artamus leucorhynchos
2635,3200523947,URN:catalog:CLO:EBIRD:OBS978139294,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2636,4262586456,URN:catalog:CLO:EBIRD:OBS1385753879,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2637,3162502711,URN:catalog:CLO:EBIRD:OBS915639997,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
2638,4297911064,URN:catalog:CLO:EBIRD:OBS1320625193,Columbiformes,Columbidae,Geopelia,Geopelia striata
2639,4266889757,URN:catalog:CLO:EBIRD:OBS1324174771,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2640,3519936852,URN:catalog:CLO:EBIRD:OBS1111248985,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2641,3509668293,URN:catalog:CLO:EBIRD:OBS1073368662,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2642,3660145817,URN:catalog:CLO:EBIRD:OBS1278134612,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2643,4705952038,URN:catalog:CLO:EBIRD:OBS1629818775,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2644,4301429949,URN:catalog:CLO:EBIRD:OBS1339270384,Columbiformes,Columbidae,Geopelia,Geopelia striata
2646,5456518357,URN:catalog:CLO:EBIRD:OBS2414894576,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2647,5499666191,URN:catalog:CLO:EBIRD:OBS2540234729,Pelecaniformes,Ardeidae,Butorides,Butorides striata
2648,3135160423,URN:catalog:CLO:EBIRD:OBS852253264,Columbiformes,Columbidae,Geopelia,Geopelia striata
2649,3146533981,URN:catalog:CLO:EBIRD:OBS865790458,Passeriformes,Passeridae,Passer,Passer montanus
2650,3594904553,URN:catalog:CLO:EBIRD:OBS1098581582,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
2651,3508629150,URN:catalog:CLO:EBIRD:OBS1054332213,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2652,4304939133,URN:catalog:CLO:EBIRD:OBS1430310165,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus
2653,3261576256,URN:catalog:CLO:EBIRD:OBS998236723,Passeriformes,Passeridae,Passer,Passer montanus
2654,3688331319,URN:catalog:CLO:EBIRD:OBS1267079732,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2655,4295541726,URN:catalog:CLO:EBIRD:OBS1339262648,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2656,4679016378,URN:catalog:CLO:EBIRD:OBS1800847859,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2657,4844817482,URN:catalog:CLO:EBIRD:OBS1895417302,Passeriformes,Corvidae,Corvus,
2658,5329723945,URN:catalog:CLO:EBIRD:OBS1956764492,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
2659,3150884568,URN:catalog:CLO:EBIRD:OBS917214301,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
2660,5303889952,URN:catalog:CLO:EBIRD:OBS2168014526,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2661,4266563871,URN:catalog:CLO:EBIRD:OBS1509740666,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2662,4259293493,URN:catalog:CLO:EBIRD:OBS1518646414,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2663,3551392453,URN:catalog:CLO:EBIRD:OBS1119942869,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2664,3581404491,URN:catalog:CLO:EBIRD:OBS1237382202,Passeriformes,Muscicapidae,Copsychus,Copsychus mindanensis
2667,4620915075,URN:catalog:CLO:EBIRD:OBS1951648815,Passeriformes,Passeridae,Passer,Passer montanus
2669,4338534373,URN:catalog:CLO:EBIRD:OBS1384406479,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2670,4359182959,URN:catalog:CLO:EBIRD:OBS1518639848,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax caledonicus
2671,3168541715,URN:catalog:CLO:EBIRD:OBS934973645,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2674,4197206009,URN:catalog:CLO:EBIRD:OBS1329317472,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
2675,4729486696,URN:catalog:CLO:EBIRD:OBS1841027432,Columbiformes,Columbidae,Geopelia,Geopelia striata
2676,5397467965,URN:catalog:CLO:EBIRD:OBS2540234728,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2677,3658671513,URN:catalog:CLO:EBIRD:OBS1192868430,Passeriformes,Passeridae,Passer,Passer montanus
2678,4306810134,URN:catalog:CLO:EBIRD:OBS1344442084,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2679,3292844413,URN:catalog:CLO:EBIRD:OBS1007299906,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2680,3642279711,URN:catalog:CLO:EBIRD:OBS1219817908,Passeriformes,Estrildidae,Lonchura,Lonchura atricapilla
2681,4225369979,URN:catalog:CLO:EBIRD:OBS1350514532,Columbiformes,Columbidae,Columba,Columba livia
2682,3671096717,URN:catalog:CLO:EBIRD:OBS1121876296,Passeriformes,Laniidae,Lanius,Lanius cristatus
2684,5506182761,URN:catalog:CLO:EBIRD:OBS1954981493,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2685,3643356262,URN:catalog:CLO:EBIRD:OBS1112477606,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2686,4204849851,URN:catalog:CLO:EBIRD:OBS1357342903,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
2687,4239748909,URN:catalog:CLO:EBIRD:OBS1357358302,Pelecaniformes,Ardeidae,Butorides,Butorides striata
2688,3140070902,URN:catalog:CLO:EBIRD:OBS870451556,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2689,3163423927,URN:catalog:CLO:EBIRD:OBS933608502,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2690,3235644027,URN:catalog:CLO:EBIRD:OBS922352530,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2691,3267351036,URN:catalog:CLO:EBIRD:OBS1011600293,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2693,4261969737,URN:catalog:CLO:EBIRD:OBS1378237443,Passeriformes,Corvidae,Corvus,
2694,4333349490,URN:catalog:CLO:EBIRD:OBS1350507687,Pelecaniformes,Ardeidae,Botaurus,
2695,3514083251,URN:catalog:CLO:EBIRD:OBS1112488561,Passeriformes,Passeridae,Passer,Passer montanus
2696,4314400750,URN:catalog:CLO:EBIRD:OBS1320625194,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2697,5453876341,URN:catalog:CLO:EBIRD:OBS1956762203,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2699,4674337212,URN:catalog:CLO:EBIRD:OBS1951591851,Columbiformes,Columbidae,Geopelia,Geopelia striata
2701,3237015436,URN:catalog:CLO:EBIRD:OBS915635961,Passeriformes,Laniidae,Lanius,Lanius cristatus
2702,5451699861,URN:catalog:CLO:EBIRD:OBS2031188662,Columbiformes,Columbidae,Geopelia,Geopelia striata
2703,3534130969,URN:catalog:CLO:EBIRD:OBS1251715622,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2704,3546193500,URN:catalog:CLO:EBIRD:OBS1251715625,Passeriformes,Campephagidae,Lalage,Lalage nigra
2705,3509028074,URN:catalog:CLO:EBIRD:OBS1084314126,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2706,3533723827,URN:catalog:CLO:EBIRD:OBS1117989316,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
2707,3656630555,URN:catalog:CLO:EBIRD:OBS1267078244,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2708,4830950220,URN:catalog:CLO:EBIRD:OBS1737370499,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2709,4821068043,URN:catalog:CLO:EBIRD:OBS1722013746,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2710,4196790641,URN:catalog:CLO:EBIRD:OBS1587381328,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2711,4838071332,URN:catalog:CLO:EBIRD:OBS1895417509,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2712,4828260027,URN:catalog:CLO:EBIRD:OBS1901446140,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2714,3656069150,URN:catalog:CLO:EBIRD:OBS1241367932,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2715,4754477669,URN:catalog:CLO:EBIRD:OBS1756524334,Passeriformes,Passeridae,Passer,Passer montanus
2716,4322619576,URN:catalog:CLO:EBIRD:OBS1591411425,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2717,3609101031,URN:catalog:CLO:EBIRD:OBS1132503808,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2718,4222018818,URN:catalog:CLO:EBIRD:OBS1324179804,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2719,3132528394,URN:catalog:CLO:EBIRD:OBS852253262,Passeriformes,Passeridae,Passer,Passer montanus
2720,3509298163,URN:catalog:CLO:EBIRD:OBS1085779986,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
2721,4220877371,URN:catalog:CLO:EBIRD:OBS1344447029,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2722,3667587998,URN:catalog:CLO:EBIRD:OBS1082880923,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2723,4185506998,URN:catalog:CLO:EBIRD:OBS1320624421,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2724,3508395115,URN:catalog:CLO:EBIRD:OBS1081460641,Passeriformes,Artamidae,Artamus,Artamus leucorhynchos
2725,3622428517,URN:catalog:CLO:EBIRD:OBS1192843900,Passeriformes,Passeridae,Passer,Passer montanus
2726,3508462386,URN:catalog:CLO:EBIRD:OBS1049205652,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
2727,3557453700,URN:catalog:CLO:EBIRD:OBS1114411735,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2728,4379397955,URN:catalog:CLO:EBIRD:OBS1587455132,Apodiformes,Apodidae,Collocalia,Collocalia marginata
2729,3625703306,URN:catalog:CLO:EBIRD:OBS1086340976,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2730,4839885847,URN:catalog:CLO:EBIRD:OBS1738931601,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2731,5541591805,URN:catalog:CLO:EBIRD:OBS1953202840,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2732,5633624380,URN:catalog:CLO:EBIRD:OBS2431090536,Pelecaniformes,Ardeidae,Butorides,Butorides striata
2733,4777034478,URN:catalog:CLO:EBIRD:OBS1630537583,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2734,3649009159,URN:catalog:CLO:EBIRD:OBS1212607158,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2736,5308070242,URN:catalog:CLO:EBIRD:OBS2019954479,Passeriformes,Passeridae,Passer,Passer montanus
2737,5664093498,URN:catalog:CLO:EBIRD:OBS2019954484,Apodiformes,Apodidae,Collocalia,Collocalia marginata
2738,3285937409,URN:catalog:CLO:EBIRD:OBS1007299907,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2739,3226168291,URN:catalog:CLO:EBIRD:OBS916172613,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2740,3564255777,URN:catalog:CLO:EBIRD:OBS1129473862,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2741,3692894410,URN:catalog:CLO:EBIRD:OBS1216850950,Passeriformes,Passeridae,Passer,Passer montanus
2742,3518717019,URN:catalog:CLO:EBIRD:OBS1073187019,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2743,3591590035,URN:catalog:CLO:EBIRD:OBS1099637912,Gruiformes,Rallidae,Amaurornis,Amaurornis phoenicurus
2744,3614698847,URN:catalog:CLO:EBIRD:OBS1116026409,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2745,4198390501,URN:catalog:CLO:EBIRD:OBS1323151395,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2746,3515506744,URN:catalog:CLO:EBIRD:OBS1121887076,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
2747,4302596250,URN:catalog:CLO:EBIRD:OBS1320625195,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2748,3690528350,URN:catalog:CLO:EBIRD:OBS1267079750,Passeriformes,Campephagidae,Lalage,Lalage nigra
2749,3238157086,URN:catalog:CLO:EBIRD:OBS922352525,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
2750,3150461908,URN:catalog:CLO:EBIRD:OBS915639999,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2751,4733599078,URN:catalog:CLO:EBIRD:OBS1797101759,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2752,3257770180,URN:catalog:CLO:EBIRD:OBS1011600857,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2753,4200643527,URN:catalog:CLO:EBIRD:OBS1339262642,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2754,5619734997,URN:catalog:CLO:EBIRD:OBS1980598423,Columbiformes,Columbidae,Columba,Columba livia
2755,3642468282,URN:catalog:CLO:EBIRD:OBS1222162985,Passeriformes,Muscicapidae,Copsychus,Copsychus mindanensis
2756,4292100306,URN:catalog:CLO:EBIRD:OBS1315916226,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2757,4686501129,URN:catalog:CLO:EBIRD:OBS1895417519,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2758,4711389807,URN:catalog:CLO:EBIRD:OBS1895417513,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
2759,3606324451,URN:catalog:CLO:EBIRD:OBS1132503816,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2760,4306407205,URN:catalog:CLO:EBIRD:OBS1336401563,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2761,3655232734,URN:catalog:CLO:EBIRD:OBS1241360929,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2762,4183459958,URN:catalog:CLO:EBIRD:OBS1315919610,Passeriformes,Campephagidae,Lalage,Lalage nigra
2763,5514116680,URN:catalog:CLO:EBIRD:OBS1956772185,Columbiformes,Columbidae,Geopelia,Geopelia striata
2764,5647041702,URN:catalog:CLO:EBIRD:OBS1956776297,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2765,3644570067,URN:catalog:CLO:EBIRD:OBS1212607155,Coraciiformes,Alcedinidae,Halcyon,Halcyon gularis
2766,5456027242,URN:catalog:CLO:EBIRD:OBS2168014528,Gruiformes,Rallidae,Rallina,Rallina eurizonoides
2767,5353645605,URN:catalog:CLO:EBIRD:OBS1980598998,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2768,3295243386,URN:catalog:CLO:EBIRD:OBS1004885088,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2769,3641784247,URN:catalog:CLO:EBIRD:OBS1220882728,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2770,4728734959,URN:catalog:CLO:EBIRD:OBS1951591850,Passeriformes,Passeridae,Passer,Passer montanus
2771,5529884956,URN:catalog:CLO:EBIRD:OBS1956750319,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2772,3578180633,URN:catalog:CLO:EBIRD:OBS1237382196,Columbiformes,Columbidae,Geopelia,Geopelia striata
2773,3692877759,URN:catalog:CLO:EBIRD:OBS1251721846,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2774,3158333659,URN:catalog:CLO:EBIRD:OBS920391205,Columbiformes,Columbidae,Geopelia,Geopelia striata
2775,3511119656,URN:catalog:CLO:EBIRD:OBS1111248990,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2776,3681420279,URN:catalog:CLO:EBIRD:OBS1216850949,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2777,3635552974,URN:catalog:CLO:EBIRD:OBS1222162987,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2778,3209667705,URN:catalog:CLO:EBIRD:OBS1008206969,Passeriformes,Laniidae,Lanius,Lanius cristatus
2780,3637104871,URN:catalog:CLO:EBIRD:OBS1222162990,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2781,3509420511,URN:catalog:CLO:EBIRD:OBS1085779979,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2782,3601361898,URN:catalog:CLO:EBIRD:OBS1099637909,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2783,3618623919,URN:catalog:CLO:EBIRD:OBS1111341789,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2784,3622254771,URN:catalog:CLO:EBIRD:OBS1116026403,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
2785,5681029076,URN:catalog:CLO:EBIRD:OBS2031188666,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2786,3156528850,URN:catalog:CLO:EBIRD:OBS915632776,Columbiformes,Columbidae,Geopelia,Geopelia striata
2787,4695716879,URN:catalog:CLO:EBIRD:OBS1780341740,Passeriformes,Passeridae,Passer,Passer montanus
2788,3287411778,URN:catalog:CLO:EBIRD:OBS996913142,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2789,4661615497,URN:catalog:CLO:EBIRD:OBS1901446142,Apodiformes,Apodidae,Collocalia,Collocalia marginata
2790,3608419227,URN:catalog:CLO:EBIRD:OBS1119129887,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2791,4668038121,URN:catalog:CLO:EBIRD:OBS1726709398,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2792,4207399353,URN:catalog:CLO:EBIRD:OBS1344442085,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2793,3670398123,URN:catalog:CLO:EBIRD:OBS1111246200,Passeriformes,Passeridae,Passer,Passer montanus
2794,4210862818,URN:catalog:CLO:EBIRD:OBS1339270381,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2795,4842056896,URN:catalog:CLO:EBIRD:OBS1853824762,Apodiformes,Apodidae,Collocalia,Collocalia marginata
2796,3608585308,URN:catalog:CLO:EBIRD:OBS1111255403,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
2797,3573317208,URN:catalog:CLO:EBIRD:OBS1215786347,Columbiformes,Columbidae,Geopelia,Geopelia striata
2798,4316365321,URN:catalog:CLO:EBIRD:OBS1430310175,Passeriformes,Artamidae,Artamus,Artamus leucorhynchos
2799,3669358373,URN:catalog:CLO:EBIRD:OBS1098562100,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2800,3643519075,URN:catalog:CLO:EBIRD:OBS1165842388,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2801,3673222495,URN:catalog:CLO:EBIRD:OBS1114407116,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2802,3682007879,URN:catalog:CLO:EBIRD:OBS1117992348,Passeriformes,Corvidae,Corvus,
2803,3681175853,URN:catalog:CLO:EBIRD:OBS1117992363,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2804,3619874403,URN:catalog:CLO:EBIRD:OBS1251706965,Passeriformes,Muscicapidae,Monticola,Monticola solitarius
2805,3176292837,URN:catalog:CLO:EBIRD:OBS976509746,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2806,5573852598,URN:catalog:CLO:EBIRD:OBS1951483891,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2807,5543880418,URN:catalog:CLO:EBIRD:OBS2724805829,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2808,4773013048,URN:catalog:CLO:EBIRD:OBS1835246920,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2809,4664159106,URN:catalog:CLO:EBIRD:OBS1721897323,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2810,4819720247,URN:catalog:CLO:EBIRD:OBS1907598494,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2812,3514578352,URN:catalog:CLO:EBIRD:OBS1117989320,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2813,4252107305,URN:catalog:CLO:EBIRD:OBS1471809736,Apodiformes,Apodidae,Collocalia,Collocalia marginata
2814,3649922641,URN:catalog:CLO:EBIRD:OBS1267078241,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2815,4821409694,URN:catalog:CLO:EBIRD:OBS1721893882,Apodiformes,Apodidae,Collocalia,Collocalia marginata
